Cycle,True_labels,Predicted_labels,Accuracy,Run_times
0,1.0,0,0,226.21512413024902
1,1.0,0,0,25.192737579345703
2,1.0,0,0,25.352001190185547
3,1.0,0,0,24.428844451904297
4,1.0,0,0,29.439449310302734
5,1.0,0,0,26.092052459716797
6,1.0,0,0,25.88486671447754
7,1.0,0,0,26.89504623413086
8,1.0,0,0,26.816368103027344
9,1.0,0,0,25.56610107421875
10,1.0,0,0,26.12614631652832
11,1.0,0,0,26.5963077545166
12,1.0,0,0,25.101661682128906
13,1.0,0,0,29.39629554748535
14,1.0,0,0,24.832963943481445
15,1.0,0,0,24.584531784057617
16,1.0,0,0,25.64692497253418
17,1.0,0,0,24.823665618896484
18,1.0,0,0,25.243043899536133
19,1.0,0,0,24.998188018798828
20,1.0,0,0,25.30813217163086
21,1.0,0,0,25.81930160522461
22,1.0,0,0,29.511451721191406
23,1.0,0,0,26.415586471557617
24,1.0,0,0,25.14791488647461
25,1.0,0,0,24.907588958740234
26,1.0,0,0,24.78766441345215
27,1.0,0,0,25.517940521240234
28,1.0,0,0,26.851415634155273
29,1.0,0,0,24.818897247314453
30,1.0,0,0,24.563312530517578
31,1.0,0,0,28.980255126953125
32,1.0,0,0,24.940967559814453
33,1.0,0,0,25.45332908630371
34,1.0,0,0,25.287151336669922
35,1.0,0,0,25.324344635009766
36,1.0,0,0,24.42765235900879
37,1.0,0,0,25.30956268310547
38,1.0,0,0,24.393558502197266
39,1.0,0,0,25.60114860534668
40,1.0,0,0,29.020309448242188
41,1.0,0,0,24.43861961364746
42,1.0,0,0,24.176836013793945
43,1.0,0,0,28.056621551513672
44,1.0,0,0,24.20186996459961
45,1.0,0,0,24.257898330688477
46,1.0,0,0,25.618314743041992
47,1.0,0,0,26.381254196166992
48,1.0,0,0,27.466297149658203
49,1.0,0,0,29.77132797241211
50,1.0,0,0,26.1080265045166
51,1.0,0,0,25.79212188720703
52,1.0,0,0,26.178598403930664
53,1.0,0,0,25.267601013183594
54,1.0,0,0,25.44856071472168
55,1.0,0,0,25.948524475097656
56,1.0,0,0,24.27959442138672
57,1.0,0,0,28.359174728393555
58,1.0,0,0,25.524377822875977
59,1.0,0,0,24.95098114013672
60,1.0,0,0,25.3448486328125
61,1.0,0,0,24.84750747680664
62,1.0,0,0,24.988651275634766
63,1.0,0,0,24.533987045288086
64,1.0,0,0,25.527238845825195
65,1.0,0,0,24.991989135742188
66,1.0,0,0,29.390335083007812
67,1.0,0,0,24.800539016723633
68,1.0,0,0,25.722980499267578
69,1.0,0,0,25.883913040161133
70,1.0,0,0,26.437997817993164
71,1.0,0,0,27.520179748535156
72,1.0,0,0,26.07583999633789
73,1.0,0,0,25.682687759399414
74,1.0,0,0,26.062965393066406
75,1.0,0,0,30.627012252807617
76,1.0,0,0,25.60281753540039
77,1.0,0,0,26.526212692260742
78,1.0,0,0,25.753259658813477
79,1.0,0,0,25.595664978027344
80,1.0,0,0,24.600505828857422
81,1.0,0,0,35.20917892456055
82,1.0,0,0,24.372100830078125
83,1.0,0,0,24.593591690063477
84,1.0,0,0,29.564857482910156
85,1.0,0,0,25.75397491455078
86,1.0,0,0,24.60479736328125
87,1.0,0,0,25.050878524780273
88,1.0,0,0,25.13265609741211
89,1.0,0,0,25.076866149902344
90,1.0,0,0,24.613380432128906
91,1.0,0,0,36.62872314453125
92,1.0,0,0,26.875972747802734
93,1.0,0,0,31.196117401123047
94,1.0,0,0,25.769710540771484
95,1.0,0,0,25.266647338867188
96,1.0,0,0,26.451826095581055
97,1.0,0,0,26.262283325195312
98,1.0,0,0,24.957895278930664
99,1.0,0,0,27.014970779418945
100,1.0,0,0,26.473045349121094
101,1.0,0,0,26.182889938354492
102,1.0,0,0,29.33955192565918
103,1.0,0,0,24.492740631103516
104,1.0,0,0,24.475574493408203
105,1.0,0,0,24.416446685791016
106,1.0,0,0,24.724483489990234
107,1.0,0,0,25.08831024169922
108,1.0,0,0,24.602890014648438
109,1.0,0,0,25.44116973876953
110,1.0,0,0,25.061845779418945
111,1.0,0,0,28.468608856201172
112,1.0,0,0,26.166915893554688
113,1.0,0,0,25.653362274169922
114,1.0,0,0,24.857044219970703
115,1.0,0,0,26.99565887451172
116,1.0,0,0,26.343822479248047
117,1.0,0,0,27.01425552368164
118,1.0,0,0,26.45421028137207
119,1.0,0,0,29.901981353759766
120,1.0,0,0,25.951862335205078
121,1.0,0,0,25.397539138793945
122,1.0,0,0,25.199413299560547
123,1.0,0,0,24.96504783630371
124,1.0,0,0,25.106191635131836
125,1.0,0,0,25.523662567138672
126,1.0,0,0,27.988910675048828
127,1.0,0,0,25.124073028564453
128,1.0,0,0,31.074047088623047
129,1.0,0,0,26.930570602416992
130,1.0,0,0,25.46977996826172
131,1.0,0,0,25.613784790039062
132,1.0,0,0,24.089336395263672
133,1.0,0,0,24.272680282592773
134,1.0,0,0,24.26004409790039
135,1.0,0,0,24.54400062561035
136,1.0,0,0,25.202035903930664
137,1.0,0,0,29.360055923461914
