Cycle,True_labels,Predicted_labels,Accuracy,Run_times
0,1.0,1,1,2893.2442665100098
1,1.0,1,1,27.53424644470215
2,1.0,1,1,26.712894439697266
3,1.0,1,1,119.89784240722656
4,1.0,1,1,25.35867691040039
5,1.0,1,1,25.831222534179688
6,1.0,1,1,25.88820457458496
7,1.0,1,1,25.125980377197266
8,1.0,1,1,25.404691696166992
9,1.0,1,1,26.94869041442871
10,1.0,1,1,25.66051483154297
11,1.0,1,1,26.50141716003418
12,1.0,1,1,28.720378875732422
13,1.0,1,1,25.862455368041992
14,1.0,1,1,24.886369705200195
15,1.0,1,1,25.58588981628418
16,1.0,1,1,24.90711212158203
17,1.0,1,1,25.528669357299805
18,1.0,1,1,25.38585662841797
19,1.0,1,1,25.29621124267578
20,1.0,1,1,25.08711814880371
21,1.0,1,1,28.820276260375977
22,1.0,1,1,24.529218673706055
23,1.0,1,1,25.129079818725586
24,1.0,1,1,25.295019149780273
25,1.0,1,1,24.5974063873291
26,1.0,1,1,24.507522583007812
27,1.0,1,1,25.003671646118164
28,1.0,1,1,25.12836456298828
29,1.0,1,1,28.122663497924805
30,1.0,1,1,25.149822235107422
31,1.0,1,1,24.796247482299805
32,1.0,1,1,24.913549423217773
33,1.0,1,1,24.889469146728516
34,1.0,1,1,24.83987808227539
35,1.0,1,1,25.35414695739746
36,1.0,1,1,25.336265563964844
37,1.0,1,1,24.891138076782227
38,1.0,1,1,28.46074104309082
39,1.0,1,1,25.004863739013672
40,1.0,1,1,25.53105354309082
41,1.0,1,1,25.000572204589844
42,1.0,1,1,24.9481201171875
43,1.0,1,1,25.658845901489258
44,1.0,1,1,25.27642250061035
45,1.0,1,1,26.544570922851562
46,1.0,1,1,25.233983993530273
47,1.0,1,1,29.113292694091797
48,1.0,1,1,25.957107543945312
49,1.0,1,1,25.142669677734375
50,1.0,1,1,26.218652725219727
51,1.0,1,1,25.011777877807617
52,1.0,1,1,26.06201171875
53,1.0,1,1,24.593830108642578
54,1.0,1,1,24.4443416595459
55,1.0,1,1,24.600505828857422
56,1.0,1,1,28.45931053161621
57,1.0,1,1,24.76024627685547
58,1.0,1,1,24.892330169677734
59,1.0,1,1,25.14791488647461
60,1.0,1,1,24.801254272460938
61,1.0,1,1,24.60336685180664
62,1.0,1,1,24.780988693237305
63,1.0,1,1,25.15125274658203
64,1.0,1,1,24.98936653137207
65,1.0,1,1,29.465198516845703
66,1.0,1,1,25.254487991333008
67,1.0,1,1,25.69723129272461
68,1.0,1,1,25.005102157592773
69,1.0,1,1,24.959802627563477
70,1.0,1,1,24.83820915222168
71,1.0,1,1,24.642467498779297
72,1.0,1,1,24.94192123413086
73,1.0,1,1,25.101661682128906
74,1.0,1,1,29.018878936767578
75,1.0,1,1,24.588584899902344
76,1.0,1,1,25.2230167388916
77,1.0,1,1,25.40755271911621
78,1.0,1,1,25.005817413330078
79,1.0,1,1,24.923324584960938
80,1.0,1,1,24.689435958862305
81,1.0,1,1,24.58810806274414
82,1.0,1,1,24.74212646484375
83,1.0,1,1,28.528928756713867
84,1.0,1,1,24.869918823242188
85,1.0,1,1,24.50871467590332
86,1.0,1,1,26.299715042114258
87,1.0,1,1,25.537490844726562
88,1.0,1,1,24.52874183654785
89,1.0,1,1,26.065587997436523
90,1.0,1,1,25.08544921875
91,1.0,1,1,28.741836547851562
92,1.0,1,1,25.64239501953125
93,1.0,1,1,24.392366409301758
94,1.0,1,1,25.05636215209961
95,1.0,1,1,24.86252784729004
96,1.0,1,1,25.137901306152344
97,1.0,1,1,24.456024169921875
98,1.0,1,1,25.040388107299805
99,1.0,1,1,24.58024024963379
100,1.0,1,1,29.507160186767578
101,1.0,1,1,24.6884822845459
102,1.0,1,1,24.875879287719727
103,1.0,1,1,25.255918502807617
104,1.0,1,1,24.760961532592773
105,1.0,1,1,24.745941162109375
106,1.0,1,1,25.191068649291992
107,1.0,1,1,25.653839111328125
108,1.0,1,1,25.600671768188477
109,1.0,1,1,29.399633407592773
110,1.0,1,1,25.12979507446289
111,1.0,1,1,25.523662567138672
112,1.0,1,1,24.785995483398438
113,1.0,1,1,25.08068084716797
114,1.0,1,1,24.710655212402344
115,1.0,1,1,24.75142478942871
116,1.0,1,1,24.970054626464844
117,1.0,1,1,25.79021453857422
118,1.0,1,1,31.17084503173828
119,1.0,1,1,35.15219688415527
120,1.0,1,1,25.580883026123047
121,1.0,1,1,25.33102035522461
122,1.0,1,1,25.765180587768555
123,1.0,1,1,25.049209594726562
124,1.0,1,1,24.64461326599121
125,1.0,1,1,26.309490203857422
126,1.0,1,1,25.54011344909668
127,1.0,1,1,31.18157386779785
128,1.0,1,1,25.007009506225586
129,1.0,1,1,24.95598793029785
130,1.0,1,1,25.667905807495117
131,1.0,1,1,25.184154510498047
132,1.0,1,1,24.593591690063477
133,1.0,1,1,24.779558181762695
134,1.0,1,1,25.255203247070312
135,1.0,1,1,25.130748748779297
136,1.0,1,1,28.383970260620117
137,1.0,1,1,24.83081817626953
138,1.0,1,1,25.35271644592285
139,1.0,1,1,25.45332908630371
140,1.0,1,1,25.104284286499023
141,1.0,1,1,25.185585021972656
142,1.0,1,1,26.400327682495117
143,1.0,1,1,25.192737579345703
144,1.0,1,1,24.443864822387695
145,1.0,1,1,29.811859130859375
146,1.0,1,1,25.350332260131836
147,1.0,1,1,24.703264236450195
148,1.0,1,1,25.34937858581543
149,1.0,1,1,24.58643913269043
150,1.0,1,1,25.31743049621582
151,1.0,1,1,25.714397430419922
152,1.0,1,1,24.976491928100586
153,1.0,1,1,28.455018997192383
154,1.0,1,1,25.65741539001465
155,1.0,1,1,25.472164154052734
156,1.0,1,1,25.591135025024414
157,1.0,1,1,26.22699737548828
158,1.0,1,1,24.781227111816406
159,1.0,1,1,25.7265567779541
160,1.0,1,1,24.50108528137207
161,1.0,1,1,24.96933937072754
162,1.0,1,1,29.1593074798584
163,1.0,1,1,24.992942810058594
164,1.0,1,1,25.50482749938965
165,1.0,1,1,25.174617767333984
166,1.0,1,1,26.09848976135254
167,1.0,1,1,24.838924407958984
168,1.0,1,1,25.289297103881836
169,1.0,1,1,25.787353515625
