loss,lr,time
0.2973682501032489,0.0010000000474974513,48.76250672340393
0.11876628321172908,0.0010000000474974513,48.76250672340393
0.08884221417263216,0.0010000000474974513,48.76250672340393
0.07401496786378028,0.0010000000474974513,48.76250672340393
0.058377626393860134,0.0010000000474974513,48.76250672340393
0.051567124690253305,0.0010000000474974513,48.76250672340393
0.039577346331222465,0.0010000000474974513,48.76250672340393
0.03634666140384086,0.0010000000474974513,48.76250672340393
0.033690852362678964,0.0010000000474974513,48.76250672340393
0.03179197605485958,0.0010000000474974513,48.76250672340393
0.0295706620405424,0.0010000000474974513,48.76250672340393
0.024339352242221918,0.0010000000474974513,48.76250672340393
0.01944431725052485,0.0010000000474974513,48.76250672340393
0.016187494084698512,0.0010000000474974513,48.76250672340393
0.017334799073341133,0.0010000000474974513,48.76250672340393
0.0171298661421049,0.0010000000474974513,48.76250672340393
0.013494116829355383,0.0010000000474974513,48.76250672340393
0.010407224142603937,0.0010000000474974513,48.76250672340393
0.010868428100048183,0.0010000000474974513,48.76250672340393
0.010208232056201817,0.0010000000474974513,48.76250672340393
0.01793994113737266,0.0010000000474974513,48.76250672340393
0.010575017046823376,0.0010000000474974513,48.76250672340393
0.009939329172546118,0.0010000000474974513,48.76250672340393
0.009575625516244494,0.0010000000474974513,48.76250672340393
0.008795508162040543,0.0010000000474974513,48.76250672340393
0.010514983458666024,0.0010000000474974513,48.76250672340393
0.009017994750438808,0.0010000000474974513,48.76250672340393
0.01304833903711798,0.0010000000474974513,48.76250672340393
0.04828065309230452,0.0010000000474974513,48.76250672340393
0.01708236022142587,0.0005000000237487257,48.76250672340393
0.007965928132313463,0.0005000000237487257,48.76250672340393
0.007327203960670774,0.0005000000237487257,48.76250672340393
0.007881378308266795,0.0005000000237487257,48.76250672340393
0.006790499918261288,0.0005000000237487257,48.76250672340393
0.006656062592493805,0.0005000000237487257,48.76250672340393
0.0077246967601356,0.0005000000237487257,48.76250672340393
0.008034192055857654,0.0005000000237487257,48.76250672340393
0.006305548041927657,0.0005000000237487257,48.76250672340393
0.006592236489451404,0.0005000000237487257,48.76250672340393
0.008025152399676487,0.0005000000237487257,48.76250672340393
0.006374029083924146,0.0005000000237487257,48.76250672340393
0.006605546926086695,0.0005000000237487257,48.76250672340393
0.005575981980378408,0.0002500000118743628,48.76250672340393
0.006085839964744803,0.0002500000118743628,48.76250672340393
0.005339557126755231,0.0002500000118743628,48.76250672340393
0.005295787256719782,0.0002500000118743628,48.76250672340393
0.005440668450578194,0.0002500000118743628,48.76250672340393
0.00487636885453951,0.0002500000118743628,48.76250672340393
0.005681259978710292,0.0002500000118743628,48.76250672340393
0.00546893283659141,0.0002500000118743628,48.76250672340393
0.005960997358817886,0.0002500000118743628,48.76250672340393
0.00600159565257606,0.0002500000118743628,48.76250672340393
0.004841149620022542,0.0001250000059371814,48.76250672340393
0.004663623356083941,0.0001250000059371814,48.76250672340393
0.0046216089189840305,0.0001250000059371814,48.76250672340393
0.004642265420653221,0.0001250000059371814,48.76250672340393
0.0047105314448016335,0.0001250000059371814,48.76250672340393
0.004465730305810332,0.0001250000059371814,48.76250672340393
0.004477746098052037,0.0001250000059371814,48.76250672340393
0.004682955300755438,0.0001250000059371814,48.76250672340393
0.004416710605705362,0.0001250000059371814,48.76250672340393
0.004610787614326645,0.0001250000059371814,48.76250672340393
0.004665406348946861,9.999999747378752e-05,48.76250672340393
0.0046184919584165065,9.999999747378752e-05,48.76250672340393
