Cycle,True_labels,Predicted_labels,Accuracy,Run_times
0,1.0,1,1,223.53386878967285
1,1.0,1,1,28.8236141204834
2,1.0,1,1,40.152788162231445
3,1.0,1,1,40.372610092163086
4,1.0,1,1,40.78173637390137
5,1.0,1,1,38.374900817871094
6,1.0,1,1,38.61498832702637
7,1.0,0,0,26.824235916137695
8,1.0,0,0,25.67124366760254
9,1.0,0,0,25.624752044677734
10,1.0,0,0,25.26998519897461
11,1.0,0,0,26.48138999938965
12,1.0,0,0,26.38077735900879
13,1.0,0,0,31.334877014160156
14,1.0,0,0,26.25441551208496
15,1.0,0,0,27.037858963012695
16,1.0,0,0,35.184621810913086
17,1.0,1,1,25.64716339111328
18,1.0,1,1,35.9644889831543
19,1.0,1,1,36.571502685546875
20,1.0,1,1,25.43354034423828
21,1.0,1,1,25.816917419433594
22,1.0,0,0,30.694246292114258
23,1.0,0,0,27.560710906982422
24,1.0,0,0,26.334047317504883
25,1.0,0,0,25.977134704589844
26,1.0,0,0,26.325225830078125
27,1.0,0,0,27.47035026550293
28,1.0,0,0,31.319856643676758
29,1.0,0,0,27.29940414428711
30,1.0,0,0,27.154922485351562
31,1.0,0,0,31.82840347290039
32,1.0,0,0,28.339624404907227
33,1.0,0,0,26.989221572875977
34,1.0,0,0,26.535987854003906
35,1.0,0,0,28.45907211303711
36,1.0,0,0,35.82644462585449
37,1.0,0,0,27.895689010620117
38,1.0,0,0,27.04167366027832
39,1.0,0,0,26.5653133392334
40,1.0,0,0,30.120849609375
41,1.0,0,0,38.01417350769043
42,1.0,0,0,37.51516342163086
43,1.0,0,0,26.53670310974121
44,1.0,0,0,37.89830207824707
45,1.0,0,0,27.283906936645508
46,1.0,0,0,26.858806610107422
47,1.0,0,0,37.47725486755371
48,1.0,0,0,26.866912841796875
49,1.0,0,0,29.789209365844727
50,1.0,0,0,27.30417251586914
51,1.0,0,0,32.375335693359375
52,1.0,0,0,28.104543685913086
53,1.0,0,0,26.996135711669922
54,1.0,0,0,27.285099029541016
55,1.0,0,0,27.54974365234375
56,1.0,0,0,25.9857177734375
57,1.0,0,0,29.96826171875
58,1.0,0,0,28.404712677001953
59,1.0,0,0,27.098655700683594
60,1.0,0,0,25.82836151123047
61,1.0,0,0,26.3059139251709
62,1.0,0,0,36.84687614440918
63,1.0,0,0,27.256011962890625
64,1.0,0,0,35.81047058105469
65,1.0,0,0,29.17647361755371
66,1.0,0,0,33.116817474365234
67,1.0,0,0,34.052133560180664
