Cycle,True_labels,Predicted_labels,Accuracy,Run_times
0,1.0,0,0,367.44141578674316
1,1.0,0,0,24.00374412536621
2,1.0,0,0,25.19845962524414
3,1.0,0,0,24.044275283813477
4,1.0,0,0,23.870229721069336
5,1.0,0,0,24.387121200561523
6,1.0,0,0,23.752212524414062
7,1.0,0,0,23.962736129760742
8,1.0,0,0,23.91815185546875
9,1.0,0,0,27.96792984008789
10,1.0,0,0,24.202823638916016
11,1.0,0,0,26.689529418945312
12,1.0,0,0,23.35977554321289
13,1.0,0,0,24.63531494140625
14,1.0,0,0,23.659944534301758
15,1.0,0,0,23.373842239379883
16,1.0,0,0,23.42081069946289
17,1.0,0,0,23.666858673095703
18,1.0,0,0,23.85711669921875
19,1.0,0,0,27.884960174560547
20,1.0,0,0,27.738571166992188
21,1.0,0,0,23.887157440185547
22,1.0,0,0,23.827314376831055
23,1.0,0,0,24.263620376586914
24,1.0,0,0,23.989200592041016
25,1.0,0,0,23.613691329956055
26,1.0,0,0,23.61011505126953
27,1.0,0,0,23.90146255493164
28,1.0,0,0,23.54264259338379
29,1.0,0,0,29.96826171875
30,1.0,0,0,25.250673294067383
31,1.0,0,0,24.547100067138672
32,1.0,0,0,23.619413375854492
33,1.0,0,0,23.85854721069336
34,1.0,0,0,24.07217025756836
35,1.0,0,0,24.48892593383789
36,1.0,0,0,24.358034133911133
37,1.0,0,0,23.865938186645508
38,1.0,0,0,29.140472412109375
39,1.0,0,0,25.331735610961914
40,1.0,0,0,24.616003036499023
41,1.0,0,0,25.11310577392578
42,1.0,0,0,23.425579071044922
43,1.0,0,0,23.979902267456055
44,1.0,0,0,23.286819458007812
45,1.0,0,0,23.530960083007812
46,1.0,0,0,26.627540588378906
47,1.0,0,0,25.440216064453125
48,1.0,0,0,23.724079132080078
49,1.0,0,0,24.18971061706543
50,1.0,0,0,24.034738540649414
51,1.0,0,0,23.792028427124023
52,1.0,0,0,23.838281631469727
53,1.0,0,0,23.97298812866211
54,1.0,0,0,24.115562438964844
55,1.0,0,0,27.410030364990234
56,1.0,0,0,23.7576961517334
57,1.0,0,0,25.934457778930664
58,1.0,0,0,24.515151977539062
59,1.0,0,0,24.628162384033203
60,1.0,0,0,24.508237838745117
61,1.0,0,0,23.751497268676758
62,1.0,0,0,23.17667007446289
63,1.0,0,0,23.43273162841797
64,1.0,0,0,26.606082916259766
65,1.0,0,0,23.5137939453125
66,1.0,0,0,23.781776428222656
67,1.0,0,0,26.42679214477539
68,1.0,0,0,24.26934242248535
69,1.0,0,0,23.628711700439453
70,1.0,0,0,23.633956909179688
71,1.0,0,0,23.680925369262695
72,1.0,0,0,24.487018585205078
73,1.0,0,0,27.7557373046875
74,1.0,0,0,23.913145065307617
75,1.0,0,0,24.679183959960938
76,1.0,0,0,24.907588958740234
77,1.0,0,0,26.54290199279785
78,1.0,0,0,24.1243839263916
79,1.0,0,0,24.108171463012695
80,1.0,0,0,24.420499801635742
81,1.0,0,0,24.110078811645508
82,1.0,0,0,27.35757827758789
83,1.0,0,0,23.75936508178711
84,1.0,0,0,23.3156681060791
85,1.0,0,0,23.647308349609375
86,1.0,0,0,23.6053466796875
87,1.0,0,0,25.666236877441406
88,1.0,0,0,23.626327514648438
89,1.0,0,0,24.029254913330078
90,1.0,0,0,23.45418930053711
91,1.0,0,0,27.6949405670166
92,1.0,0,0,23.927927017211914
93,1.0,0,0,23.792505264282227
94,1.0,0,0,23.895740509033203
95,1.0,0,0,23.281335830688477
96,1.0,0,0,23.448944091796875
97,1.0,0,0,25.066137313842773
98,1.0,0,0,24.296998977661133
99,1.0,0,0,24.146556854248047
100,1.0,0,0,27.10747718811035
101,1.0,0,0,23.416757583618164
102,1.0,0,0,23.528099060058594
103,1.0,0,0,23.63109588623047
104,1.0,0,0,23.55480194091797
105,1.0,0,0,23.456811904907227
106,1.0,0,0,23.47707748413086
107,1.0,0,0,27.61101722717285
108,1.0,0,0,27.235031127929688
109,1.0,0,0,23.76270294189453
110,1.0,0,0,23.540019989013672
111,1.0,0,0,26.795625686645508
112,1.0,0,0,24.436235427856445
113,1.0,0,0,24.12700653076172
114,1.0,0,0,23.838043212890625
115,1.0,0,0,24.79386329650879
116,1.0,0,0,24.079322814941406
117,1.0,0,0,31.627893447875977
118,1.0,0,0,25.702953338623047
119,1.0,0,0,24.204492568969727
120,1.0,0,0,24.4138240814209
121,1.0,0,0,23.654699325561523
122,1.0,0,0,23.766040802001953
123,1.0,0,0,23.635387420654297
124,1.0,0,0,23.851871490478516
125,1.0,0,0,23.831605911254883
126,1.0,0,0,27.5728702545166
127,1.0,0,0,25.523662567138672
128,1.0,0,0,24.315595626831055
129,1.0,0,0,24.316072463989258
130,1.0,0,0,24.21116828918457
131,1.0,0,0,23.816823959350586
132,1.0,0,0,23.768186569213867
133,1.0,0,0,23.436546325683594
134,1.0,0,0,24.016618728637695
135,1.0,0,0,27.310848236083984
136,1.0,0,0,23.78535270690918
137,1.0,0,0,25.720834732055664
138,1.0,0,0,24.423599243164062
139,1.0,0,0,24.025917053222656
140,1.0,0,0,23.2083797454834
141,1.0,0,0,23.752689361572266
142,1.0,0,0,23.16141128540039
143,1.0,0,0,23.395061492919922
144,1.0,0,0,27.444839477539062
145,1.0,0,0,23.582935333251953
146,1.0,0,0,23.324012756347656
147,1.0,0,0,25.136232376098633
148,1.0,0,0,24.549484252929688
149,1.0,0,0,23.520946502685547
150,1.0,0,0,23.560762405395508
151,1.0,0,0,24.065256118774414
152,1.0,0,0,25.36916732788086
153,1.0,0,0,29.63399887084961
154,1.0,0,0,24.5511531829834
155,1.0,0,0,23.842334747314453
156,1.0,0,0,26.865482330322266
157,1.0,0,0,26.79896354675293
158,1.0,0,0,24.576902389526367
159,1.0,0,0,24.590492248535156
160,1.0,0,0,23.501157760620117
161,1.0,0,0,24.52564239501953
162,1.0,0,0,27.34375
163,1.0,0,0,23.89383316040039
164,1.0,0,0,24.354219436645508
165,1.0,0,0,23.645639419555664
166,1.0,0,0,23.62680435180664
167,1.0,0,0,25.61163902282715
168,1.0,0,0,24.116039276123047
169,1.0,0,0,23.893117904663086
170,1.0,0,0,26.798248291015625
171,1.0,0,0,23.85568618774414
172,1.0,0,0,23.72145652770996
173,1.0,0,0,23.865938186645508
174,1.0,0,0,23.553133010864258
175,1.0,0,0,23.42677116394043
176,1.0,0,0,23.48780632019043
177,1.0,0,0,24.748563766479492
178,1.0,0,0,24.199247360229492
179,1.0,0,0,27.431488037109375
180,1.0,0,0,23.50592613220215
181,1.0,0,0,23.67424964904785
182,1.0,0,0,24.07050132751465
183,1.0,0,0,23.819923400878906
184,1.0,0,0,23.77033233642578
185,1.0,0,0,23.247957229614258
186,1.0,0,0,24.160146713256836
187,1.0,0,0,27.662038803100586
188,1.0,0,0,28.961658477783203
189,1.0,0,0,23.995637893676758
190,1.0,0,0,24.0938663482666
191,1.0,0,0,23.691177368164062
192,1.0,0,0,24.528980255126953
193,1.0,0,0,24.07693862915039
194,1.0,0,0,23.96559715270996
195,1.0,0,0,23.534297943115234
196,1.0,0,0,24.279356002807617
197,1.0,0,0,29.745817184448242
198,1.0,0,0,25.330781936645508
199,1.0,0,0,23.28205108642578
200,1.0,0,0,23.41747283935547
201,1.0,0,0,24.079561233520508
202,1.0,0,0,23.508071899414062
203,1.0,0,0,24.561166763305664
204,1.0,0,0,24.133682250976562
205,1.0,0,0,23.853540420532227
206,1.0,0,0,27.845144271850586
207,1.0,0,0,25.586843490600586
208,1.0,0,0,24.535655975341797
209,1.0,0,0,23.971080780029297
210,1.0,0,0,23.81300926208496
211,1.0,0,0,24.296283721923828
212,1.0,0,0,23.75960350036621
213,1.0,0,0,24.335861206054688
214,1.0,0,0,23.77939224243164
215,1.0,0,0,28.208017349243164
216,1.0,0,0,23.33807945251465
217,1.0,0,0,25.388240814208984
218,1.0,0,0,24.223804473876953
219,1.0,0,0,24.951696395874023
220,1.0,0,0,24.29509162902832
221,1.0,0,0,23.602962493896484
222,1.0,0,0,23.500442504882812
223,1.0,0,0,23.696184158325195
224,1.0,0,0,26.987552642822266
225,1.0,0,0,23.685216903686523
226,1.0,0,0,23.739099502563477
227,1.0,0,0,25.982379913330078
228,1.0,0,0,23.682117462158203
229,1.0,0,0,23.98395538330078
230,1.0,0,0,23.619413375854492
231,1.0,0,0,23.96082878112793
232,1.0,0,0,27.439594268798828
233,1.0,0,0,24.12271499633789
234,1.0,0,0,24.737119674682617
235,1.0,0,0,24.203062057495117
236,1.0,0,0,23.67258071899414
237,1.0,0,0,26.34119987487793
238,1.0,0,0,25.55251121520996
239,1.0,0,0,24.176597595214844
240,1.0,0,0,23.894548416137695
241,1.0,0,0,28.182268142700195
242,1.0,0,0,24.0933895111084
243,1.0,0,0,23.807525634765625
244,1.0,0,0,24.067163467407227
245,1.0,0,0,23.462295532226562
246,1.0,0,0,24.193286895751953
247,1.0,0,0,26.463985443115234
248,1.0,0,0,24.117469787597656
249,1.0,0,0,24.588823318481445
250,1.0,0,0,27.323007583618164
251,1.0,0,0,23.715972900390625
252,1.0,0,0,23.639440536499023
253,1.0,0,0,23.644208908081055
254,1.0,0,0,23.74577522277832
255,1.0,0,0,23.62847328186035
256,1.0,0,0,24.126768112182617
257,1.0,0,0,27.944564819335938
258,1.0,0,0,24.48582649230957
259,1.0,0,0,27.390718460083008
260,1.0,0,0,25.009632110595703
261,1.0,0,0,24.194717407226562
262,1.0,0,0,23.46038818359375
263,1.0,0,0,23.604631423950195
264,1.0,0,0,23.90146255493164
265,1.0,0,0,23.696422576904297
266,1.0,0,0,24.117708206176758
267,1.0,0,0,27.357816696166992
268,1.0,0,0,28.729677200317383
269,1.0,0,0,24.161100387573242
270,1.0,0,0,24.036645889282227
271,1.0,0,0,23.396015167236328
272,1.0,0,0,23.818016052246094
273,1.0,0,0,24.0325927734375
274,1.0,0,0,24.040699005126953
275,1.0,0,0,23.908138275146484
276,1.0,0,0,23.855209350585938
277,1.0,0,0,30.211210250854492
278,1.0,0,0,25.45022964477539
279,1.0,0,0,24.19447898864746
280,1.0,0,0,23.82493019104004
281,1.0,0,0,23.735523223876953
282,1.0,0,0,23.898601531982422
283,1.0,0,0,23.407936096191406
284,1.0,0,0,23.110389709472656
285,1.0,0,0,23.581743240356445
286,1.0,0,0,27.632713317871094
287,1.0,0,0,27.109622955322266
