Cycle,True_labels,Predicted_labels,Accuracy,Run_times
0,1.0,0,0,1182.1906566619873
1,1.0,0,0,41.00942611694336
2,1.0,0,0,40.009260177612305
3,1.0,0,0,44.01063919067383
4,1.0,0,0,43.00951957702637
5,1.0,0,0,38.52581977844238
6,1.0,0,0,39.00933265686035
7,1.0,0,0,39.51215744018555
8,1.0,0,0,38.00797462463379
9,1.0,0,0,38.0091667175293
10,1.0,0,0,37.00757026672363
11,1.0,0,0,40.0090217590332
12,1.0,0,0,38.008689880371094
13,1.0,0,0,38.0091667175293
14,1.0,0,0,39.008140563964844
15,1.0,0,0,39.008378982543945
16,1.0,0,0,42.009592056274414
17,1.0,0,0,39.008378982543945
18,1.0,0,0,43.01118850708008
19,1.0,0,0,41.00775718688965
20,1.0,0,0,43.012380599975586
21,1.0,0,0,42.008161544799805
22,1.0,0,0,40.0090217590332
23,1.0,0,0,41.007280349731445
24,1.0,0,0,39.011478424072266
25,1.0,0,0,41.007041931152344
26,1.0,0,0,38.008689880371094
27,1.0,0,0,38.008689880371094
28,1.0,0,0,40.0080680847168
29,1.0,0,0,38.00845146179199
30,1.0,0,0,37.950992584228516
31,1.0,0,0,38.012027740478516
32,1.0,0,0,40.13681411743164
33,1.0,0,0,39.00909423828125
34,1.0,0,0,41.00918769836426
35,1.0,0,0,40.009498596191406
36,1.0,0,0,38.01727294921875
37,1.0,0,0,37.99867630004883
38,1.0,0,0,39.78776931762695
39,1.0,0,0,38.008689880371094
40,1.0,0,0,38.02013397216797
41,1.0,0,0,38.0094051361084
42,1.0,0,0,40.0083065032959
43,1.0,0,0,39.705753326416016
44,1.0,0,0,39.00957107543945
45,1.0,0,0,40.01736640930176
46,1.0,0,0,36.99970245361328
47,1.0,0,0,38.00773620605469
48,1.0,0,0,37.00852394104004
49,1.0,0,0,38.999080657958984
50,1.0,0,0,39.00957107543945
51,1.0,0,0,38.0096435546875
52,1.0,0,0,40.00735282897949
53,1.0,0,0,39.00957107543945
54,1.0,0,0,37.75453567504883
55,1.0,0,0,39.02316093444824
56,1.0,0,0,40.009260177612305
57,1.0,0,0,39.008378982543945
58,1.0,0,0,38.008689880371094
59,1.0,0,0,39.008140563964844
60,1.0,0,0,38.00821304321289
61,1.0,0,0,40.00997543334961
62,1.0,0,0,39.00790214538574
63,1.0,0,0,41.00966453552246
64,1.0,0,0,37.00852394104004
65,1.0,0,0,39.00885581970215
66,1.0,0,0,45.01008987426758
67,1.0,0,0,43.00856590270996
68,1.0,0,0,38.0094051361084
69,1.0,0,0,39.00885581970215
70,1.0,0,0,38.007497787475586
71,1.0,0,0,39.01028633117676
72,1.0,0,0,37.00709342956543
73,1.0,0,0,40.009498596191406
74,1.0,0,0,39.00861740112305
75,1.0,0,0,38.00845146179199
76,1.0,0,0,40.009260177612305
77,1.0,0,0,39.00742530822754
78,1.0,0,0,38.0091667175293
79,1.0,0,0,38.00821304321289
80,1.0,0,0,42.00935363769531
81,1.0,0,0,42.00935363769531
82,1.0,0,0,39.009809494018555
83,1.0,0,0,40.0087833404541
84,1.0,0,0,40.0080680847168
85,1.0,0,0,40.0090217590332
86,1.0,0,0,39.00861740112305
87,1.0,0,0,41.00942611694336
88,1.0,0,0,40.008544921875
89,1.0,0,0,43.01023483276367
90,1.0,0,0,42.00935363769531
91,1.0,0,0,39.00909423828125
92,1.0,0,0,39.00909423828125
93,1.0,0,0,38.008689880371094
94,1.0,0,0,39.00790214538574
95,1.0,0,0,38.008689880371094
96,1.0,0,0,38.007259368896484
97,1.0,0,0,40.010929107666016
98,1.0,0,0,38.007497787475586
99,1.0,0,0,39.00885581970215
100,1.0,0,0,40.0083065032959
101,1.0,0,0,37.00876235961914
102,1.0,0,0,38.00773620605469
103,1.0,0,0,38.00845146179199
104,1.0,0,0,39.00933265686035
105,1.0,0,0,38.0091667175293
106,1.0,0,0,39.00766372680664
107,1.0,0,0,39.00861740112305
108,1.0,0,0,38.0094051361084
109,1.0,0,0,38.008928298950195
110,1.0,0,0,40.007829666137695
111,1.0,0,0,40.010929107666016
112,1.0,0,0,38.00630569458008
113,1.0,0,0,39.010047912597656
114,1.0,0,0,44.008493423461914
115,1.0,0,0,39.00885581970215
116,1.0,0,0,39.00957107543945
117,1.0,0,0,37.008047103881836
118,1.0,0,0,40.0083065032959
119,1.0,0,0,37.00900077819824
120,1.0,0,0,39.00861740112305
121,1.0,0,0,40.00997543334961
122,1.0,0,0,37.00733184814453
123,1.0,0,0,38.007497787475586
124,1.0,0,0,38.008928298950195
125,1.0,0,0,40.00997543334961
126,1.0,0,0,43.007850646972656
127,1.0,0,0,38.0096435546875
128,1.0,0,0,43.00880432128906
129,1.0,0,0,38.00845146179199
130,1.0,0,0,37.008047103881836
131,1.0,0,0,39.01052474975586
132,1.0,0,0,40.016889572143555
133,1.0,0,0,38.14291954040527
134,1.0,0,0,39.00742530822754
135,1.0,0,0,41.00966453552246
136,1.0,0,0,39.008140563964844
137,1.0,0,0,42.01054573059082
138,1.0,0,0,41.008710861206055
139,1.0,0,0,42.01078414916992
140,1.0,0,0,39.006948471069336
141,1.0,0,0,39.00933265686035
142,1.0,0,0,41.00847244262695
143,1.0,0,0,39.009809494018555
144,1.0,0,0,39.00766372680664
145,1.0,0,0,40.009498596191406
146,1.0,0,0,40.0090217590332
147,1.0,0,0,38.00773620605469
148,1.0,0,0,39.00933265686035
149,1.0,0,0,39.00790214538574
150,1.0,0,0,39.00909423828125
151,1.0,0,0,38.00845146179199
152,1.0,0,0,38.0091667175293
153,1.0,0,0,41.00918769836426
154,1.0,0,0,39.00909423828125
155,1.0,0,0,39.008378982543945
156,1.0,0,0,42.945146560668945
157,1.0,0,0,42.01841354370117
158,1.0,0,0,40.007829666137695
159,1.0,0,0,39.247751235961914
160,1.0,0,0,41.00513458251953
161,1.0,0,0,41.008710861206055
162,1.0,0,0,43.01095008850098
163,1.0,0,0,43.009281158447266
164,1.0,0,0,39.00790214538574
165,1.0,0,0,38.0101203918457
166,1.0,0,0,38.00773620605469
167,1.0,0,0,40.0083065032959
168,1.0,0,0,40.0087833404541
169,1.0,0,0,38.0094051361084
170,1.0,0,0,40.0083065032959
171,1.0,0,0,38.010358810424805
172,1.0,0,0,38.00821304321289
173,1.0,0,0,37.00733184814453
174,1.0,0,0,41.008949279785156
175,1.0,0,0,38.00821304321289
176,1.0,0,0,38.00797462463379
177,1.0,0,0,40.010929107666016
178,1.0,0,0,39.01100158691406
179,1.0,0,0,38.00535202026367
180,1.0,0,0,38.00845146179199
181,1.0,0,0,40.00973701477051
182,1.0,0,0,39.00742530822754
183,1.0,0,0,38.008928298950195
184,1.0,0,0,43.009042739868164
185,1.0,0,0,37.008047103881836
186,1.0,0,0,38.008928298950195
187,1.0,0,0,37.00876235961914
188,1.0,0,0,43.00880432128906
189,1.0,0,0,37.84537315368652
190,1.0,0,0,38.010597229003906
191,1.0,0,0,40.0087833404541
192,1.0,0,0,38.008689880371094
193,1.0,0,0,38.01751136779785
194,1.0,0,0,39.00003433227539
195,1.0,0,0,43.00951957702637
196,1.0,0,0,40.0090217590332
197,1.0,0,0,38.0091667175293
198,1.0,0,0,39.00766372680664
199,1.0,0,0,36.99946403503418
200,1.0,0,0,38.01727294921875
201,1.0,0,0,37.59646415710449
202,1.0,0,0,41.00966453552246
203,1.0,0,0,40.0090217590332
204,1.0,0,0,38.00678253173828
205,1.0,0,0,40.969133377075195
206,1.0,0,0,240.50283432006836
207,1.0,0,0,39.01028633117676
208,1.0,0,0,42.009592056274414
209,1.0,0,0,48.009634017944336
210,1.0,0,0,39.00909423828125
211,1.0,0,0,44.01040077209473
212,1.0,0,0,41.00847244262695
213,1.0,0,0,43.00975799560547
214,1.0,0,0,39.008378982543945
215,1.0,0,0,47.0123291015625
216,1.0,0,0,44.00801658630371
217,1.0,0,0,44.01040077209473
218,1.0,0,0,39.00861740112305
219,1.0,0,0,41.008949279785156
220,1.0,0,0,39.009809494018555
