loss,lr,time
1.192990779876709,0.0010000000474974513,8106.577643632889
0.9764042496681213,0.0010000000474974513,8106.577643632889
0.9416020512580872,0.0010000000474974513,8106.577643632889
0.91411954164505,0.0010000000474974513,8106.577643632889
0.8848128318786621,0.0010000000474974513,8106.577643632889
0.8635357618331909,0.0010000000474974513,8106.577643632889
0.8521608114242554,0.0010000000474974513,8106.577643632889
0.842695951461792,0.0010000000474974513,8106.577643632889
0.8255484104156494,0.0010000000474974513,8106.577643632889
0.8173604011535645,0.0010000000474974513,8106.577643632889
0.8035812973976135,0.0010000000474974513,8106.577643632889
0.793810248374939,0.0010000000474974513,8106.577643632889
0.7832515835762024,0.0010000000474974513,8106.577643632889
0.780017614364624,0.0010000000474974513,8106.577643632889
0.7727025151252747,0.0010000000474974513,8106.577643632889
0.7649218440055847,0.0010000000474974513,8106.577643632889
0.7609823942184448,0.0010000000474974513,8106.577643632889
0.7551581859588623,0.0010000000474974513,8106.577643632889
0.7505695819854736,0.0010000000474974513,8106.577643632889
0.747149646282196,0.0010000000474974513,8106.577643632889
0.7431715130805969,0.0010000000474974513,8106.577643632889
0.7425540089607239,0.0010000000474974513,8106.577643632889
0.73837810754776,0.0010000000474974513,8106.577643632889
0.7347683906555176,0.0010000000474974513,8106.577643632889
0.7316225171089172,0.0010000000474974513,8106.577643632889
0.7304419875144958,0.0010000000474974513,8106.577643632889
0.7288994193077087,0.0010000000474974513,8106.577643632889
0.7256506681442261,0.0010000000474974513,8106.577643632889
0.7227967977523804,0.0010000000474974513,8106.577643632889
0.7255330681800842,0.0010000000474974513,8106.577643632889
0.726134181022644,0.0010000000474974513,8106.577643632889
0.7212782502174377,0.0010000000474974513,8106.577643632889
0.7199311852455139,0.0010000000474974513,8106.577643632889
0.7214990854263306,0.0010000000474974513,8106.577643632889
0.7183038592338562,0.0010000000474974513,8106.577643632889
0.7152808904647827,0.0010000000474974513,8106.577643632889
0.7133805155754089,0.0010000000474974513,8106.577643632889
0.7149497866630554,0.0010000000474974513,8106.577643632889
0.7141031622886658,0.0010000000474974513,8106.577643632889
0.7115343809127808,0.0010000000474974513,8106.577643632889
0.7154011130332947,0.0010000000474974513,8106.577643632889
0.7117583155632019,0.0010000000474974513,8106.577643632889
0.7104259729385376,0.0010000000474974513,8106.577643632889
0.7073014378547668,0.0010000000474974513,8106.577643632889
0.7037338018417358,0.0010000000474974513,8106.577643632889
0.7127007842063904,0.0010000000474974513,8106.577643632889
0.7091068625450134,0.0010000000474974513,8106.577643632889
0.7069051861763,0.0010000000474974513,8106.577643632889
0.7031678557395935,0.0010000000474974513,8106.577643632889
0.7021535634994507,0.0010000000474974513,8106.577643632889
0.7027170062065125,0.0010000000474974513,8106.577643632889
0.7018939256668091,0.0010000000474974513,8106.577643632889
0.7036199569702148,0.0010000000474974513,8106.577643632889
0.7024281024932861,0.0010000000474974513,8106.577643632889
0.700427770614624,0.0010000000474974513,8106.577643632889
0.7014689445495605,0.0010000000474974513,8106.577643632889
0.7011362910270691,0.0010000000474974513,8106.577643632889
0.6984990835189819,0.0010000000474974513,8106.577643632889
0.6970146298408508,0.0010000000474974513,8106.577643632889
0.6967315077781677,0.0010000000474974513,8106.577643632889
0.6981827020645142,0.0010000000474974513,8106.577643632889
0.7000946402549744,0.0010000000474974513,8106.577643632889
0.6946616768836975,0.0010000000474974513,8106.577643632889
0.6983054876327515,0.0010000000474974513,8106.577643632889
0.6970809102058411,0.0010000000474974513,8106.577643632889
0.6921876072883606,0.0010000000474974513,8106.577643632889
0.6927229166030884,0.0010000000474974513,8106.577643632889
0.693912148475647,0.0010000000474974513,8106.577643632889
0.690315306186676,0.0010000000474974513,8106.577643632889
0.6979678273200989,0.0010000000474974513,8106.577643632889
0.6903911828994751,0.0010000000474974513,8106.577643632889
0.6939138770103455,0.0010000000474974513,8106.577643632889
0.6908592581748962,0.0010000000474974513,8106.577643632889
0.6708621382713318,0.0005000000237487257,8106.577643632889
0.6698529720306396,0.0005000000237487257,8106.577643632889
0.6691300272941589,0.0005000000237487257,8106.577643632889
0.6662139892578125,0.0005000000237487257,8106.577643632889
0.666674792766571,0.0005000000237487257,8106.577643632889
0.6659430861473083,0.0005000000237487257,8106.577643632889
0.6645991206169128,0.0005000000237487257,8106.577643632889
0.6667628884315491,0.0005000000237487257,8106.577643632889
0.6657422184944153,0.0005000000237487257,8106.577643632889
0.6652116179466248,0.0005000000237487257,8106.577643632889
0.6656008958816528,0.0005000000237487257,8106.577643632889
0.6520096659660339,0.0002500000118743628,8106.577643632889
0.6512128114700317,0.0002500000118743628,8106.577643632889
0.6514710783958435,0.0002500000118743628,8106.577643632889
0.6495871543884277,0.0002500000118743628,8106.577643632889
0.6489436626434326,0.0002500000118743628,8106.577643632889
0.648849368095398,0.0002500000118743628,8106.577643632889
0.6501717567443848,0.0002500000118743628,8106.577643632889
0.6471860408782959,0.0002500000118743628,8106.577643632889
0.6476550102233887,0.0002500000118743628,8106.577643632889
0.6483359336853027,0.0002500000118743628,8106.577643632889
0.647339403629303,0.0002500000118743628,8106.577643632889
0.6462082862854004,0.0002500000118743628,8106.577643632889
0.6469327807426453,0.0002500000118743628,8106.577643632889
0.6463004350662231,0.0002500000118743628,8106.577643632889
0.6471682786941528,0.0002500000118743628,8106.577643632889
0.6451768279075623,0.0002500000118743628,8106.577643632889
