loss,lr
0.48201483713040905,0.0010000000474974513
0.18457698826241095,0.0010000000474974513
0.10292434743018146,0.0010000000474974513
0.08385783527536807,0.0010000000474974513
0.07816415259038594,0.0010000000474974513
0.07485009294648881,0.0010000000474974513
0.07311246112502627,0.0010000000474974513
0.07121317026166915,0.0010000000474974513
0.06958139869450605,0.0010000000474974513
0.06811695597634991,0.0010000000474974513
0.0675383250875065,0.0010000000474974513
0.06501255226970737,0.0010000000474974513
0.06441795572254132,0.0010000000474974513
0.06365181071521656,0.0010000000474974513
0.06235620915470416,0.0010000000474974513
0.06216957136506681,0.0010000000474974513
0.06070497336522029,0.0010000000474974513
0.06070305867446407,0.0010000000474974513
0.05969707637037631,0.0010000000474974513
0.060178071533408366,0.0010000000474974513
0.05888503954730294,0.0010000000474974513
0.057586898118446084,0.0010000000474974513
0.057514310004431496,0.0010000000474974513
0.0566103477709262,0.0010000000474974513
0.056198590688223145,0.0010000000474974513
0.0553579374750253,0.0010000000474974513
0.05567616366964542,0.0010000000474974513
0.054227517825365855,0.0010000000474974513
0.0542455750605442,0.0010000000474974513
0.052989007266167704,0.0010000000474974513
0.05284690831615927,0.0010000000474974513
0.05206944529901885,0.0010000000474974513
0.051950932962642,0.0010000000474974513
0.05096706412154053,0.0010000000474974513
0.05077132547457109,0.0010000000474974513
0.04981786078844686,0.0010000000474974513
0.048942143619284686,0.0010000000474974513
0.04857661187039567,0.0010000000474974513
0.048615229751656455,0.0010000000474974513
0.046897658974315984,0.0010000000474974513
0.04769852496761067,0.0010000000474974513
0.04568026267418339,0.0010000000474974513
0.04687651770973906,0.0010000000474974513
0.04427406679322818,0.0010000000474974513
0.04436974596974069,0.0010000000474974513
0.044464348976625066,0.0010000000474974513
0.043299427085637804,0.0010000000474974513
0.04217639209306281,0.0010000000474974513
0.04254519555965444,0.0010000000474974513
0.04199652323485064,0.0010000000474974513
0.04114578076260453,0.0010000000474974513
0.04111135143615741,0.0010000000474974513
0.03967790969477982,0.0010000000474974513
0.04021973342189989,0.0010000000474974513
0.03945802812064455,0.0010000000474974513
0.03825920216040634,0.0010000000474974513
0.038964434211420054,0.0010000000474974513
0.03679770709381637,0.0010000000474974513
0.03652320484751954,0.0010000000474974513
0.03765312286980526,0.0010000000474974513
0.03626728914442392,0.0010000000474974513
0.036418664487588355,0.0010000000474974513
0.034708161052573724,0.0010000000474974513
0.035776447771945934,0.0010000000474974513
0.03495366545589797,0.0010000000474974513
0.03413450322864931,0.0010000000474974513
0.033347943405003515,0.0010000000474974513
0.03382024144309848,0.0010000000474974513
0.032721851005063037,0.0010000000474974513
0.03352028852774767,0.0010000000474974513
0.032198931135902796,0.0010000000474974513
0.032141574130301546,0.0010000000474974513
0.03145709446450102,0.0010000000474974513
0.030745927277225703,0.0010000000474974513
0.03101591487715906,0.0010000000474974513
0.03154158390737689,0.0010000000474974513
0.030540334319156922,0.0010000000474974513
0.02979737624389546,0.0010000000474974513
0.02955665924259954,0.0010000000474974513
0.029441941855708125,0.0010000000474974513
0.029654378685496148,0.0010000000474974513
0.029248271830909722,0.0010000000474974513
0.02886912727887628,0.0010000000474974513
0.027734568359461417,0.0010000000474974513
0.028626966157859788,0.0010000000474974513
0.029880203497546432,0.0010000000474974513
0.03259255739340903,0.0010000000474974513
0.027464503793820656,0.0010000000474974513
0.0277912151201136,0.0010000000474974513
0.029785599815524273,0.0010000000474974513
0.026437493648303726,0.0010000000474974513
0.025827439146428807,0.0010000000474974513
0.02558824593111201,0.0010000000474974513
0.025962079849334307,0.0010000000474974513
0.025245624307794732,0.0010000000474974513
0.025155440077708466,0.0010000000474974513
0.03392481961074558,0.0010000000474974513
0.025588630759649046,0.0010000000474974513
0.02607354374724328,0.0010000000474974513
0.024718794040587945,0.0005000000237487257
0.024070115581212182,0.0005000000237487257
0.023923297418091637,0.0005000000237487257
0.023814960758399447,0.0005000000237487257
0.023706952215670422,0.0005000000237487257
0.023591507705385338,0.0005000000237487257
0.023513207925715745,0.0005000000237487257
0.023387159026252987,0.0005000000237487257
0.02338583440592023,0.0005000000237487257
0.023320650527985834,0.0005000000237487257
0.023161544182053614,0.0005000000237487257
0.023232884641442856,0.0005000000237487257
0.02313952591349491,0.0005000000237487257
0.022976946658800356,0.0005000000237487257
0.02289785899333651,0.0005000000237487257
0.022770389603975625,0.0005000000237487257
0.02274176106137104,0.0005000000237487257
0.02254946089113694,0.0005000000237487257
0.022518213489067133,0.0005000000237487257
0.022361620681105785,0.0005000000237487257
0.022311652383415696,0.0005000000237487257
0.022304775429945023,0.0005000000237487257
0.022291798606593388,0.0005000000237487257
0.022137856389573125,0.0005000000237487257
0.022242919306149342,0.0005000000237487257
0.022380676445067076,0.0005000000237487257
0.022204925927339015,0.0005000000237487257
0.021991797081322106,0.0005000000237487257
0.022403094395194074,0.0005000000237487257
0.021725577425362817,0.0005000000237487257
0.02169942056218648,0.0005000000237487257
0.021459990373507393,0.0005000000237487257
0.022000544166455232,0.0005000000237487257
0.022449584383019555,0.0005000000237487257
0.021932696194824068,0.0005000000237487257
0.021291621812312648,0.0005000000237487257
0.021289000927434073,0.0005000000237487257
0.021184844383333252,0.0005000000237487257
0.021108369163525674,0.0005000000237487257
0.02104179247634231,0.0005000000237487257
0.022106895245923852,0.0005000000237487257
0.021372197143884154,0.0005000000237487257
0.020952600023661148,0.0005000000237487257
0.021233740224653016,0.0005000000237487257
0.020588956972723657,0.0002500000118743628
0.020439105753107232,0.0002500000118743628
0.02042503149328725,0.0002500000118743628
0.020385016751950792,0.0002500000118743628
0.020358321128822597,0.0002500000118743628
0.020353635335030807,0.0002500000118743628
0.020247156654520957,0.0001250000059371814
0.020214896883343624,0.0001250000059371814
0.020207848782444637,0.0001250000059371814
0.020205319716304727,0.0001250000059371814
0.020195479583098853,0.0001250000059371814
0.020139885362252363,9.999999747378752e-05
0.020127360881216194,9.999999747378752e-05
0.020122871552519628,9.999999747378752e-05
0.020104922676955666,9.999999747378752e-05
0.02008768438390966,9.999999747378752e-05
0.02008906504067851,9.999999747378752e-05
0.020066992761097063,9.999999747378752e-05
