Cycle,True_labels,Predicted_labels,Accuracy,Run_times
0,1.0,0,0,206.96711540222168
1,1.0,0,0,25.4213809967041
2,1.0,0,0,34.96074676513672
3,1.0,0,0,26.981592178344727
4,1.0,0,0,31.30340576171875
5,1.0,0,0,25.87413787841797
6,1.0,0,0,25.356292724609375
7,1.0,0,0,24.60193634033203
8,1.0,0,0,25.791645050048828
9,1.0,0,0,24.947166442871094
10,1.0,0,0,27.851343154907227
11,1.0,0,0,25.873422622680664
12,1.0,0,0,25.163888931274414
13,1.0,0,0,25.693178176879883
14,1.0,0,0,25.907278060913086
15,1.0,0,0,25.871753692626953
16,1.0,0,0,24.160385131835938
17,1.0,0,0,24.16682243347168
18,1.0,0,0,24.57451820373535
19,1.0,0,0,30.382156372070312
20,1.0,0,0,26.383161544799805
21,1.0,0,0,26.093006134033203
22,1.0,0,0,28.04851531982422
23,1.0,0,0,27.118682861328125
24,1.0,0,0,25.5279541015625
25,1.0,0,0,35.677433013916016
26,1.0,0,0,25.417566299438477
27,1.0,0,0,24.817466735839844
28,1.0,0,0,28.11455726623535
29,1.0,0,0,25.890111923217773
30,1.0,0,0,26.224851608276367
31,1.0,0,0,24.616479873657227
32,1.0,0,0,24.625062942504883
33,1.0,0,0,24.04952049255371
34,1.0,0,0,25.986909866333008
35,1.0,0,0,36.03768348693848
36,1.0,0,0,34.262895584106445
37,1.0,0,0,28.411865234375
38,1.0,0,0,24.552106857299805
39,1.0,0,0,25.978565216064453
40,1.0,0,0,25.37369728088379
41,1.0,0,0,26.293277740478516
42,1.0,0,0,25.103330612182617
43,1.0,0,0,24.438142776489258
44,1.0,0,0,25.50482749938965
45,1.0,0,0,33.32185745239258
46,1.0,0,0,28.292179107666016
47,1.0,0,0,24.509906768798828
48,1.0,0,0,24.146080017089844
49,1.0,0,0,26.050329208374023
50,1.0,0,0,25.740861892700195
51,1.0,0,0,24.791955947875977
52,1.0,0,0,24.496078491210938
53,1.0,0,0,25.588274002075195
54,1.0,0,0,25.380611419677734
55,1.0,0,0,39.77012634277344
56,1.0,0,0,25.17390251159668
57,1.0,0,0,24.329423904418945
58,1.0,0,0,24.344921112060547
59,1.0,0,0,25.12073516845703
60,1.0,0,0,31.390905380249023
61,1.0,0,0,24.86586570739746
62,1.0,0,0,24.620532989501953
63,1.0,0,0,24.410009384155273
64,1.0,0,0,28.430938720703125
65,1.0,0,0,26.255369186401367
66,1.0,0,0,26.109933853149414
67,1.0,0,0,25.169849395751953
68,1.0,0,0,26.10635757446289
69,1.0,0,0,24.608612060546875
70,1.0,0,0,27.04477310180664
71,1.0,0,0,27.446508407592773
72,1.0,0,0,28.603076934814453
73,1.0,0,0,24.149179458618164
74,1.0,0,0,24.05548095703125
