Cycle,True_labels,Predicted_labels,Accuracy,Run_times
0,0.0,0,1,1254.4090747833252
1,0.0,0,1,41.01896286010742
2,0.0,0,1,40.0090217590332
3,0.0,0,1,44.000864028930664
4,0.0,0,1,46.01120948791504
5,0.0,0,1,41.00799560546875
6,0.0,0,1,40.0090217590332
7,0.0,0,1,43.020009994506836
8,0.0,0,1,53.00140380859375
9,0.0,0,1,47.01089859008789
10,0.0,0,1,49.01123046875
11,0.0,0,1,62.52241134643555
12,0.0,0,1,48.09427261352539
13,0.0,0,1,42.9072380065918
14,0.0,0,1,39.16478157043457
15,0.0,0,1,42.01459884643555
16,0.0,0,1,41.00942611694336
17,0.0,0,1,43.00880432128906
18,0.0,0,1,41.03207588195801
19,0.0,0,1,46.01025581359863
20,0.0,0,1,58.00485610961914
21,0.0,0,1,58.01272392272949
22,0.0,0,1,47.00946807861328
23,0.0,0,1,52.011966705322266
24,0.0,0,1,50.011396408081055
25,0.0,0,1,47.01995849609375
26,0.0,0,1,46.00024223327637
27,0.0,0,1,42.01006889343262
28,0.0,0,1,46.01144790649414
29,0.0,0,1,44.00825500488281
30,0.0,0,1,39.018869400024414
31,0.0,0,1,48.003196716308594
32,0.0,0,1,47.00946807861328
33,0.0,0,1,39.017438888549805
34,0.0,0,1,42.01006889343262
35,0.0,0,1,45.00126838684082
36,0.0,0,1,40.007829666137695
37,0.0,0,1,43.010711669921875
38,0.0,0,1,41.00823402404785
39,0.0,0,1,43.01905632019043
40,0.0,0,1,40.999650955200195
41,0.0,0,1,42.01006889343262
42,0.0,0,1,44.01874542236328
43,0.0,0,1,44.00038719177246
44,0.0,0,1,42.009830474853516
45,0.0,0,1,41.010379791259766
46,0.0,0,1,49.010515213012695
47,0.0,0,1,44.03972625732422
48,0.0,0,1,51.98168754577637
49,0.0,0,1,51.01132392883301
50,0.0,0,1,54.013729095458984
51,0.0,0,1,48.009395599365234
52,0.0,0,1,46.010494232177734
53,0.0,0,1,42.009592056274414
54,0.0,0,1,47.01113700866699
55,0.0,0,1,48.01058769226074
56,0.0,0,1,41.00942611694336
57,0.0,0,1,42.00911521911621
58,0.0,0,1,40.009260177612305
59,0.0,0,1,43.00832748413086
60,0.0,0,1,43.01023483276367
61,0.0,0,1,44.01111602783203
62,0.0,0,1,43.007850646972656
63,0.0,0,1,48.01177978515625
64,0.0,0,1,43.00999641418457
65,0.0,0,1,46.019792556762695
66,0.0,0,1,49.046993255615234
67,0.0,0,1,39.9627685546875
68,0.0,0,1,40.00973701477051
69,0.0,0,1,39.017438888549805
70,0.0,0,1,44.00181770324707
71,0.0,0,1,39.00742530822754
72,0.0,0,1,44.019222259521484
73,0.0,0,1,49.002647399902344
74,0.0,0,1,39.516448974609375
75,0.0,0,1,38.04349899291992
76,0.0,0,1,40.34280776977539
77,0.0,0,1,47.03640937805176
78,0.0,0,1,40.021419525146484
79,0.0,0,1,43.88618469238281
80,0.0,0,1,42.00887680053711
81,0.0,0,1,43.009042739868164
82,0.0,0,1,46.01144790649414
83,0.0,0,1,43.00880432128906
84,0.0,0,1,41.010141372680664
85,0.0,0,1,52.01101303100586
86,0.0,0,1,47.011375427246094
87,0.0,0,1,65.01317024230957
88,0.0,0,1,59.014081954956055
89,0.0,0,1,51.011085510253906
90,0.0,0,1,47.009944915771484
91,0.0,0,1,54.013967514038086
92,0.0,0,1,51.01132392883301
93,0.0,0,1,48.01058769226074
94,0.0,0,1,48.01130294799805
95,0.0,0,1,54.010868072509766
96,0.0,0,1,53.01213264465332
97,0.0,0,1,48.01154136657715
98,0.0,0,1,41.00823402404785
99,0.0,0,1,61.01489067077637
100,0.0,0,1,52.01125144958496
101,0.0,0,1,63.01474571228027
102,0.0,0,1,54.01110649108887
103,0.0,0,1,49.010276794433594
104,0.0,0,1,55.01294136047363
105,0.0,0,1,71.01631164550781
106,0.0,0,1,85.01887321472168
107,0.0,0,1,77.01683044433594
108,0.0,0,1,69.0162181854248
109,0.0,0,1,62.013864517211914
110,0.0,0,1,50.011634826660156
111,0.0,0,1,61.02323532104492
112,0.0,0,1,44.001102447509766
113,0.0,0,1,47.00946807861328
114,0.0,0,1,59.01312828063965
115,0.0,0,1,58.022499084472656
116,0.0,0,1,61.005353927612305
117,0.0,0,1,52.01125144958496
118,0.0,0,1,62.01457977294922
119,0.0,0,1,53.02023887634277
120,0.0,0,1,46.00095748901367
121,0.0,0,1,47.011375427246094
122,0.0,0,1,59.012651443481445
